lat,lon,year,cat,og,d,v,n
33.781,-118.172,2023,Property Maintenance,E,6,0,1
33.801,-118.186,2023,No type recorded,E,6,1,1
33.787,-118.188,2023,Property Maintenance,I,6,0,1
33.786,-118.165,2023,No type recorded,E,6,0,1
33.779,-118.165,2023,No type recorded,E,6,0,1
33.779,-118.165,2023,No type recorded,I,6,1,1
33.783,-118.172,2023,Signage,I,6,1,1
33.79,-118.177,2023,Other,I,6,0,1
33.79,-118.177,2023,Other,I,6,1,1
33.79,-118.17,2023,Graffiti,E,6,1,1
33.781,-118.164,2023,Property Maintenance,E,6,0,1
33.79,-118.176,2023,Property Maintenance,E,6,1,2
33.788,-118.174,2023,Unpermitted Construction,I,6,0,1
33.783,-118.173,2023,Vehicles,E,6,0,1
33.789,-118.189,2023,No type recorded,I,6,0,1
33.779,-118.167,2023,No type recorded,E,6,0,1
33.779,-118.167,2023,No type recorded,I,6,1,1
33.796,-118.184,2023,Unpermitted Construction,I,6,1,2
33.796,-118.184,2023,Health/Pests,I,6,0,1
33.785,-118.174,2008,No type recorded,I,6,1,1
33.78,-118.179,2023,No type recorded,E,6,1,1
33.785,-118.17,2023,No type recorded,I,6,0,1
33.803,-118.184,2023,Other,I,6,1,1
33.785,-118.174,2023,Property Maintenance,E,6,0,1
33.792,-118.182,2023,Property Maintenance,E,6,0,1
33.789,-118.189,2023,Other,E,6,1,1
33.814,-118.197,2023,Vehicles,E,6,0,1
33.788,-118.17,2023,Property Maintenance,I,6,0,1
33.784,-118.175,2023,No type recorded,E,6,0,1
33.802,-118.183,2023,Other,E,6,0,1
33.802,-118.183,2023,Other,I,6,1,1
33.783,-118.183,2023,Property Maintenance,I,6,0,1
33.786,-118.177,2023,Property Maintenance,E,6,0,2
33.786,-118.165,2023,Property Maintenance,I,6,0,1
33.783,-118.179,2023,No type recorded,I,6,1,2
33.779,-118.174,2023,No type recorded,I,6,0,1
33.781,-118.185,2023,No type recorded,I,6,0,1
33.796,-118.191,2023,Unpermitted Construction,E,6,0,1
33.802,-118.183,2023,No type recorded,I,6,1,1
33.784,-118.174,2023,Unpermitted Construction,I,6,1,1
33.796,-118.178,2023,No type recorded,I,6,1,1
33.816,-118.192,2023,No type recorded,I,6,1,1
33.787,-118.173,2023,Property Maintenance,I,6,0,1
33.786,-118.177,2023,Property Maintenance,E,6,1,1
33.784,-118.178,2023,No type recorded,I,6,1,1
33.784,-118.177,2023,No type recorded,I,6,0,2
33.78,-118.168,2023,No type recorded,I,6,0,1
33.779,-118.168,2023,No type recorded,I,6,0,1
33.785,-118.178,2023,Vehicles,E,6,0,1
33.787,-118.166,2023,No type recorded,E,6,1,1
33.792,-118.189,2023,Property Maintenance,E,6,1,2
33.783,-118.168,2023,Property Maintenance,I,6,0,4
33.781,-118.176,2023,No type recorded,I,6,0,1
33.784,-118.179,2023,No type recorded,I,6,1,2
33.786,-118.176,2023,No type recorded,E,6,0,1
33.787,-118.179,2023,No type recorded,I,6,1,1
33.788,-118.179,2023,No type recorded,I,6,0,1
33.784,-118.179,2023,No type recorded,E,6,0,1
33.794,-118.18,2023,Other,I,6,0,1
33.78,-118.188,2023,Graffiti,I,6,1,1
33.79,-118.185,2023,Graffiti,I,6,1,1
33.814,-118.185,2023,No type recorded,I,6,1,1
33.795,-118.188,2009,Unpermitted Construction,I,6,1,1
33.787,-118.188,2023,No type recorded,I,6,1,1
33.784,-118.188,2023,No type recorded,I,6,0,1
33.784,-118.186,2023,No type recorded,I,6,0,2
33.785,-118.164,2023,No type recorded,E,6,0,1
33.802,-118.191,2023,No type recorded,I,6,0,1
33.796,-118.178,2023,Property Maintenance,I,6,1,1
33.79,-118.172,2023,Property Maintenance,E,6,1,1
33.779,-118.171,2023,Health/Pests,E,6,0,1
33.78,-118.172,2023,No type recorded,E,6,0,1
33.795,-118.191,2023,Other,I,6,0,1
33.82,-118.194,2023,No type recorded,E,6,1,1
33.791,-118.177,2023,Habitability,I,6,1,1
33.798,-118.194,2023,No type recorded,I,6,1,1
33.785,-118.182,2023,Habitability,I,6,0,1
33.78,-118.176,2023,No type recorded,I,6,0,1
33.78,-118.176,2023,No type recorded,I,6,1,1
33.785,-118.184,2023,No type recorded,I,6,0,2
33.78,-118.172,2023,No type recorded,I,6,0,1
33.785,-118.181,2023,No type recorded,I,6,0,1
33.785,-118.181,2023,No type recorded,I,6,1,1
33.785,-118.182,2023,No type recorded,I,6,0,2
33.785,-118.183,2023,No type recorded,I,6,1,1
33.785,-118.166,2023,No type recorded,I,6,1,1
33.785,-118.165,2023,No type recorded,E,6,1,1
33.785,-118.164,2023,No type recorded,I,6,0,1
33.785,-118.174,2023,Property Maintenance,I,6,1,1
33.792,-118.189,2023,Property Maintenance,E,6,0,7
33.785,-118.164,2023,No type recorded,I,6,1,1
33.783,-118.171,2023,Property Maintenance,I,6,1,1
33.82,-118.194,2023,Health/Pests,E,6,1,1
33.8,-118.186,2023,Property Maintenance,I,6,1,1
33.788,-118.168,2023,No type recorded,E,6,0,2
33.785,-118.175,2023,Other,I,6,0,1
33.79,-118.189,2023,No type recorded,E,6,0,2
33.792,-118.186,2023,Unpermitted Construction,I,6,0,2
33.796,-118.192,2023,Property Maintenance,I,6,1,1
33.788,-118.176,2023,Health/Pests,E,6,0,1
33.781,-118.164,2023,Unpermitted Construction,E,6,0,1
33.814,-118.191,2023,No type recorded,E,6,0,1
33.789,-118.174,2023,Animals,I,6,0,1
33.781,-118.168,2023,No type recorded,I,6,0,1
33.801,-118.189,2023,Vehicles,E,6,1,1
33.788,-118.166,2008,No type recorded,I,6,1,1
33.788,-118.179,2023,Health/Pests,E,6,0,1
33.802,-118.191,2023,No type recorded,E,6,0,1
33.802,-118.191,2023,No type recorded,I,6,1,1
33.802,-118.19,2023,No type recorded,I,6,0,3
33.783,-118.188,2023,No type recorded,I,6,0,1
33.784,-118.171,2023,Vehicles,E,6,0,1
33.784,-118.165,2023,Unpermitted Construction,E,6,0,1
33.785,-118.188,2023,No type recorded,E,6,0,2
33.781,-118.166,2008,No type recorded,I,6,1,1
33.785,-118.188,2023,No type recorded,I,6,0,4
33.796,-118.184,2023,Other,I,6,0,2
33.783,-118.167,2023,Property Maintenance,I,6,0,2
33.786,-118.188,2023,No type recorded,I,6,0,2
33.786,-118.188,2023,No type recorded,E,6,0,1
33.787,-118.188,2023,No type recorded,E,6,0,2
33.786,-118.187,2023,No type recorded,I,6,0,1
33.779,-118.182,2023,Property Maintenance,I,6,1,1
33.815,-118.189,2023,No type recorded,I,6,0,3
33.789,-118.169,2023,Property Maintenance,I,6,0,1
33.786,-118.173,2023,Health/Pests,E,6,0,1
33.786,-118.18,2023,Unpermitted Construction,E,6,1,1
33.779,-118.168,2023,Property Maintenance,I,6,0,1
33.779,-118.168,2023,No type recorded,E,6,0,1
33.78,-118.168,2023,Property Maintenance,I,6,0,6
33.78,-118.168,2023,Property Maintenance,E,6,0,1
33.781,-118.186,2023,No type recorded,E,6,1,1
33.796,-118.192,2023,No type recorded,I,6,1,1
33.798,-118.192,2023,No type recorded,I,6,1,1
33.798,-118.192,2023,No type recorded,E,6,0,1
33.799,-118.192,2023,No type recorded,E,6,1,4
33.78,-118.174,2023,Property Maintenance,I,6,0,2
33.78,-118.174,2023,No type recorded,I,6,0,2
33.788,-118.174,2023,Vehicles,I,6,0,1
33.786,-118.188,2023,No type recorded,I,6,1,1
33.781,-118.175,2023,Property Maintenance,I,6,0,1
33.781,-118.175,2023,Property Maintenance,E,6,0,1
33.801,-118.186,2023,No type recorded,I,6,0,2
33.801,-118.185,2023,No type recorded,I,6,0,1
33.779,-118.165,2023,Habitability,E,6,0,1
33.787,-118.188,2023,No type recorded,I,6,0,1
33.787,-118.187,2023,No type recorded,E,6,0,1
33.787,-118.187,2023,No type recorded,I,6,0,4
33.791,-118.183,2023,No type recorded,E,6,1,1
33.783,-118.176,2023,Other,E,6,0,1
33.78,-118.174,2023,Habitability,E,6,0,1
33.79,-118.176,2023,Health/Pests,E,6,1,1
33.801,-118.191,2023,Health/Pests,E,6,1,2
33.817,-118.192,2023,No type recorded,I,6,1,1
33.799,-118.186,2023,No type recorded,I,6,1,2
33.8,-118.186,2023,No type recorded,I,6,0,1
33.798,-118.186,2023,No type recorded,E,6,0,1
33.788,-118.187,2023,No type recorded,I,6,0,2
33.801,-118.191,2023,Habitability,E,6,1,1
33.802,-118.187,2023,No type recorded,I,6,1,1
33.787,-118.168,2023,No type recorded,I,6,0,1
33.78,-118.174,2023,Health/Pests,I,6,0,1
33.793,-118.191,2023,No type recorded,E,6,0,1
33.796,-118.186,2023,No type recorded,E,6,0,1
33.796,-118.186,2023,No type recorded,I,6,1,1
33.794,-118.186,2023,No type recorded,I,6,0,1
33.792,-118.191,2023,No type recorded,E,6,0,1
33.791,-118.192,2023,Animals,I,6,0,1
33.783,-118.187,2023,Graffiti,E,6,1,1
33.79,-118.189,2023,Other,E,6,0,1
33.784,-118.171,2023,Habitability,E,6,0,1
33.791,-118.187,2023,No type recorded,E,6,1,1
33.792,-118.191,2023,No type recorded,E,6,1,1
33.791,-118.194,2023,No type recorded,E,6,0,1
33.797,-118.179,2023,No type recorded,I,6,0,2
33.791,-118.187,2023,No type recorded,E,6,0,1
33.782,-118.163,2023,Property Maintenance,I,6,1,1
33.781,-118.189,2023,Graffiti,E,6,1,1
33.783,-118.186,2023,Other,I,6,0,1
33.788,-118.188,2023,Unpermitted Construction,I,6,1,2
33.788,-118.188,2023,Unpermitted Construction,I,6,0,1
33.788,-118.188,2023,Vehicles,E,6,0,1
33.79,-118.176,2023,Habitability,E,6,0,1
33.78,-118.184,2023,Property Maintenance,I,6,1,1
33.813,-118.187,2023,Other,I,6,0,1
33.793,-118.187,2023,No type recorded,I,6,0,2
33.793,-118.186,2023,No type recorded,I,6,0,2
33.793,-118.188,2023,No type recorded,I,6,1,1
33.783,-118.166,2008,No type recorded,I,6,1,1
33.787,-118.17,2023,No type recorded,E,6,0,1
33.785,-118.186,2023,No type recorded,I,6,0,2
33.789,-118.187,2023,No type recorded,I,6,0,2
33.781,-118.168,2023,Other,I,6,0,1
33.784,-118.189,2023,Property Maintenance,E,6,0,1
33.793,-118.194,2023,No type recorded,E,6,1,2
33.79,-118.184,2023,No type recorded,I,6,0,1
33.791,-118.194,2023,No type recorded,I,6,0,1
33.791,-118.194,2023,No type recorded,I,6,1,1
33.785,-118.182,2023,No type recorded,I,6,1,1
33.789,-118.187,2023,No type recorded,E,6,0,1
33.795,-118.176,2023,Illegal Use,E,6,0,1
33.793,-118.192,2023,No type recorded,E,6,0,1
33.801,-118.194,2023,No type recorded,E,6,0,1
33.794,-118.194,2023,No type recorded,E,6,0,1
33.784,-118.179,2009,No type recorded,I,6,0,1
33.783,-118.18,2023,No type recorded,I,6,0,1
33.78,-118.18,2023,No type recorded,E,6,1,2
33.78,-118.18,2023,No type recorded,E,6,0,1
33.796,-118.189,2023,Property Maintenance,E,6,0,2
33.797,-118.187,2023,Property Maintenance,I,6,1,1
33.797,-118.187,2023,Other,I,6,0,1
33.784,-118.189,2023,Property Maintenance,E,6,1,1
33.79,-118.178,2023,Property Maintenance,I,6,1,1
33.789,-118.179,2023,Other,I,6,1,1
33.779,-118.182,2023,Health/Pests,I,6,0,1
33.792,-118.184,2023,No type recorded,I,6,1,1
33.795,-118.176,2009,No type recorded,I,6,1,6
33.795,-118.191,2023,No type recorded,E,6,0,1
33.795,-118.19,2023,No type recorded,I,6,1,1
33.78,-118.179,2023,No type recorded,I,6,0,2
33.796,-118.192,2023,Other,I,6,0,1
33.781,-118.188,2023,Property Maintenance,E,6,0,1
33.781,-118.188,2023,Property Maintenance,E,6,1,1
33.781,-118.17,2023,Vehicles,I,6,1,1
33.787,-118.189,2023,No type recorded,E,6,1,1
33.8,-118.193,2009,No type recorded,E,6,1,1
33.792,-118.182,2023,Other,E,6,0,1
33.785,-118.171,2023,No type recorded,E,6,0,1
33.779,-118.179,2023,Property Maintenance,E,6,0,1
33.784,-118.188,2023,Unpermitted Construction,I,6,0,1
33.779,-118.187,2023,Graffiti,I,6,1,1
33.782,-118.174,2009,No type recorded,E,6,0,1
33.791,-118.192,2023,No type recorded,I,6,1,1
33.783,-118.179,2023,No type recorded,I,6,0,1
33.798,-118.193,2023,No type recorded,E,6,1,1
33.79,-118.185,2023,No type recorded,I,6,0,1
33.781,-118.164,2023,No type recorded,I,6,0,1
33.783,-118.171,2023,Other,I,6,1,1
33.793,-118.187,2023,Property Maintenance,E,6,0,1
33.796,-118.191,2023,No type recorded,E,6,1,1
33.816,-118.191,2023,Property Maintenance,I,6,0,1
33.785,-118.176,2023,Property Maintenance,E,6,0,1
33.795,-118.174,2009,Property Maintenance,I,6,1,4
33.801,-118.182,2023,Property Maintenance,I,6,0,1
33.78,-118.172,2023,Other,I,6,0,1
33.797,-118.18,2023,No type recorded,E,6,1,1
33.797,-118.178,2023,No type recorded,I,6,1,1
33.797,-118.177,2023,No type recorded,E,6,0,1
33.797,-118.18,2023,No type recorded,I,6,1,1
33.79,-118.169,2023,Property Maintenance,I,6,1,1
33.792,-118.185,2023,Property Maintenance,I,6,1,1
33.792,-118.169,2023,Vehicles,I,6,0,1
33.789,-118.186,2023,No type recorded,E,6,0,1
33.788,-118.164,2023,Illegal Use,I,6,0,1
33.795,-118.183,2023,Unpermitted Construction,I,6,1,1
33.779,-118.189,2023,Other,E,6,0,1
33.783,-118.175,2023,Property Maintenance,E,6,0,1
33.781,-118.185,2023,Other,I,6,0,1
33.794,-118.192,2023,No type recorded,E,6,0,1
33.79,-118.192,2023,No type recorded,I,6,1,1
33.781,-118.171,2023,No type recorded,I,6,0,2
33.796,-118.189,2023,No type recorded,E,6,0,1
33.781,-118.17,2023,No type recorded,I,6,0,2
33.79,-118.183,2023,No type recorded,I,6,1,1
33.79,-118.182,2023,No type recorded,I,6,0,1
33.792,-118.19,2023,No type recorded,E,6,1,1
33.79,-118.19,2023,No type recorded,E,6,1,1
33.788,-118.166,2023,Habitability,I,6,0,1
33.801,-118.183,2023,No type recorded,E,6,0,1
33.785,-118.164,2023,Property Maintenance,I,6,0,1
33.783,-118.185,2023,Signage,E,6,1,1
33.804,-118.201,2023,Graffiti,I,6,0,2
33.787,-118.176,2023,Property Maintenance,I,6,1,1
33.795,-118.183,2023,No type recorded,E,6,1,1
33.797,-118.183,2023,No type recorded,I,6,1,1
33.785,-118.169,2023,No type recorded,I,6,0,1
33.783,-118.164,2023,Other,I,6,0,1
33.793,-118.194,2023,Graffiti,I,6,1,1
33.784,-118.188,2023,Property Maintenance,I,6,0,1
33.795,-118.18,2023,Other,I,6,1,1
33.781,-118.171,2023,No type recorded,E,6,0,1
33.782,-118.182,2009,No type recorded,E,6,0,1
33.781,-118.163,2008,No type recorded,I,6,1,1
33.798,-118.182,2023,No type recorded,I,6,0,1
33.782,-118.163,2023,No type recorded,E,6,1,1
33.787,-118.169,2023,Property Maintenance,I,6,1,1
33.796,-118.191,2023,No type recorded,E,6,0,1
33.794,-118.178,2023,Property Maintenance,I,6,1,1
33.79,-118.181,2023,Graffiti,I,6,0,1
33.795,-118.183,2023,No type recorded,I,6,1,1
33.79,-118.176,2023,No type recorded,E,6,0,1
33.794,-118.177,2023,Health/Pests,I,6,1,1
33.792,-118.201,2023,Other,I,6,1,1
33.781,-118.179,2023,Health/Pests,E,6,0,1
33.787,-118.165,2023,Health/Pests,E,6,0,1
33.779,-118.168,2024,Other,E,6,1,5
33.787,-118.177,2024,Other,I,6,0,12
33.783,-118.179,2024,Other,I,6,0,9
33.783,-118.165,2024,Other,E,6,0,12
33.793,-118.185,2024,Other,I,6,0,12
33.797,-118.185,2024,Other,P,6,0,11
33.803,-118.185,2024,Other,P,6,0,11
33.784,-118.184,2024,No type recorded,I,6,1,1
33.801,-118.185,2024,Other,I,6,0,7
33.787,-118.174,2024,Other,I,6,0,10
33.797,-118.178,2024,Other,P,6,0,12
33.795,-118.176,2024,Other,I,6,0,12
33.783,-118.18,2024,Other,E,6,0,4
33.805,-118.186,2024,Other,I,6,0,12
33.784,-118.189,2024,Other,E,6,1,3
33.802,-118.183,2024,Property Maintenance,E,6,0,1
33.798,-118.189,2024,Other,E,6,0,8
33.806,-118.189,2024,Other,I,6,0,11
33.812,-118.189,2024,Other,I,6,0,3
33.79,-118.182,2024,Other,I,6,0,12
33.781,-118.183,2024,Other,E,6,0,10
33.786,-118.176,2024,Other,I,6,0,12
33.794,-118.194,2024,Other,I,6,0,8
33.804,-118.194,2024,Other,I,6,0,12
33.79,-118.192,2024,Other,I,6,0,7
33.79,-118.188,2024,Other,E,6,0,8
33.812,-118.187,2024,Other,E,6,0,10
33.804,-118.186,2024,Other,P,6,0,12
33.785,-118.188,2024,No type recorded,E,6,1,1
33.79,-118.184,2024,No type recorded,I,6,0,3
33.791,-118.184,2024,No type recorded,E,6,0,2
33.78,-118.171,2024,Property Maintenance,E,6,0,2
33.78,-118.172,2024,Illegal Use,I,6,0,2
33.814,-118.185,2024,Other,I,6,1,1
33.79,-118.191,2024,No type recorded,E,6,0,1
33.779,-118.174,2024,No type recorded,I,6,0,1
33.794,-118.176,2024,No type recorded,I,6,1,1
33.803,-118.188,2024,Other,I,6,1,1
33.79,-118.194,2024,Health/Pests,E,6,0,1
33.786,-118.178,2024,No type recorded,I,6,0,1
33.79,-118.191,2024,No type recorded,E,6,1,1
33.798,-118.185,2009,Other,I,6,1,1
33.797,-118.182,2024,No type recorded,E,6,1,2
33.798,-118.182,2024,No type recorded,E,6,0,1
33.798,-118.182,2024,No type recorded,E,6,1,1
33.798,-118.182,2024,No type recorded,I,6,0,1
33.779,-118.172,2024,Other,I,6,0,1
33.783,-118.189,2024,No type recorded,E,6,1,4
33.779,-118.178,2024,Property Maintenance,I,6,1,3
33.796,-118.184,2024,Unpermitted Construction,I,6,1,3
33.801,-118.191,2024,No type recorded,E,6,0,1
33.78,-118.165,2024,No type recorded,I,6,0,2
33.796,-118.19,2024,Habitability,I,6,0,1
33.779,-118.166,2024,No type recorded,I,6,0,1
33.796,-118.189,2024,No type recorded,E,6,0,2
33.799,-118.189,2024,No type recorded,E,6,0,2
33.8,-118.189,2024,No type recorded,E,6,0,1
33.8,-118.189,2024,No type recorded,E,6,1,1
33.782,-118.183,2024,Property Maintenance,I,6,1,1
33.781,-118.166,2024,Habitability,I,6,1,1
33.796,-118.188,2024,No type recorded,E,6,1,3
33.796,-118.188,2024,No type recorded,E,6,0,3
33.796,-118.188,2024,No type recorded,I,6,0,2
33.796,-118.188,2024,No type recorded,I,6,1,1
33.794,-118.192,2024,No type recorded,I,6,1,1
33.782,-118.171,2024,Other,I,6,0,2
33.799,-118.192,2024,Property Maintenance,E,6,1,2
33.798,-118.188,2024,No type recorded,I,6,1,2
33.798,-118.188,2024,No type recorded,I,6,0,1
33.794,-118.178,2024,No type recorded,I,6,1,1
33.794,-118.189,2024,No type recorded,E,6,0,1
33.79,-118.212,2024,Property Maintenance,E,6,0,1
33.785,-118.177,2024,Other,I,6,0,1
33.799,-118.191,2024,Property Maintenance,I,6,1,1
33.805,-118.187,2024,No type recorded,I,6,0,3
33.802,-118.187,2024,No type recorded,E,6,1,4
33.802,-118.187,2024,No type recorded,E,6,0,2
33.8,-118.187,2024,No type recorded,E,6,0,1
33.798,-118.187,2024,No type recorded,I,6,1,1
33.802,-118.188,2024,No type recorded,E,6,0,1
33.795,-118.175,2009,Property Maintenance,E,6,1,2
33.797,-118.184,2024,No type recorded,I,6,0,1
33.787,-118.165,2024,No type recorded,E,6,0,2
33.796,-118.191,2024,Health/Pests,I,6,0,1
33.794,-118.18,2024,Property Maintenance,I,6,1,1
33.78,-118.174,2024,No type recorded,E,6,0,4
33.79,-118.188,2024,Other,E,6,1,5
33.796,-118.187,2024,No type recorded,I,6,1,1
33.796,-118.187,2024,No type recorded,E,6,1,1
33.796,-118.187,2024,No type recorded,E,6,0,1
33.797,-118.187,2024,No type recorded,E,6,0,1
33.798,-118.187,2024,No type recorded,I,6,0,1
33.782,-118.189,2024,No type recorded,E,6,0,1
33.785,-118.186,2024,Property Maintenance,I,6,1,1
33.783,-118.168,2024,No type recorded,I,6,0,1
33.783,-118.168,2024,Property Maintenance,I,6,0,3
33.794,-118.181,2024,No type recorded,I,6,0,1
33.78,-118.168,2024,No type recorded,E,6,0,2
33.79,-118.176,2024,Other,E,6,1,1
33.797,-118.187,2024,No type recorded,I,6,1,1
33.797,-118.187,2024,No type recorded,I,6,0,1
33.792,-118.169,2024,Unpermitted Construction,I,6,1,1
33.801,-118.185,2024,Other,I,6,1,6
33.806,-118.189,2024,Other,I,6,1,1
33.812,-118.189,2024,Other,I,6,1,1
33.802,-118.19,2024,No type recorded,E,6,0,1
33.802,-118.19,2024,No type recorded,I,6,0,1
33.793,-118.187,2024,No type recorded,I,6,1,1
33.794,-118.187,2024,No type recorded,I,6,0,1
33.799,-118.188,2024,No type recorded,I,6,0,1
33.795,-118.183,2024,Health/Pests,I,6,1,1
33.796,-118.184,2024,Other,I,6,0,2
33.784,-118.168,2024,Property Maintenance,E,6,0,5
33.781,-118.188,2024,No type recorded,E,6,0,2
33.782,-118.189,2024,No type recorded,E,6,1,1
33.791,-118.194,2024,No type recorded,I,6,1,2
33.795,-118.183,2024,No type recorded,I,6,0,2
33.783,-118.168,2024,Animals,I,6,0,1
33.802,-118.189,2024,Property Maintenance,I,6,0,1
33.788,-118.176,2024,No type recorded,E,6,0,1
33.799,-118.191,2024,No type recorded,I,6,1,1
33.781,-118.181,2024,No type recorded,E,6,0,2
33.783,-118.166,2024,Property Maintenance,E,6,1,1
33.784,-118.189,2024,Property Maintenance,E,6,1,1
33.784,-118.168,2024,Property Maintenance,I,6,0,1
33.789,-118.165,2009,No type recorded,E,6,0,1
33.798,-118.194,2024,Graffiti,E,6,1,1
33.781,-118.166,2024,No type recorded,I,6,1,2
33.803,-118.19,2024,No type recorded,E,6,0,1
33.783,-118.189,2024,Graffiti,E,6,0,2
33.791,-118.191,2024,No type recorded,E,6,1,1
33.785,-118.174,2024,Unpermitted Construction,I,6,1,1
33.786,-118.176,2024,No type recorded,E,6,1,1
33.795,-118.191,2024,No type recorded,E,6,0,1
33.803,-118.191,2009,Unpermitted Construction,I,6,1,1
33.786,-118.177,2024,Graffiti,E,6,0,1
33.782,-118.163,2024,Health/Pests,E,6,0,1
33.78,-118.171,2024,No type recorded,E,6,0,1
33.802,-118.192,2024,No type recorded,I,6,0,3
33.786,-118.175,2024,No type recorded,I,6,0,1
33.783,-118.179,2024,No type recorded,I,6,1,1
33.787,-118.163,2024,Nuisance,I,6,0,1
33.783,-118.173,2024,Graffiti,P,6,0,2
33.784,-118.166,2024,No type recorded,E,6,1,1
33.785,-118.188,2024,No type recorded,E,6,0,1
33.786,-118.169,2024,Property Maintenance,I,6,0,1
33.784,-118.174,2024,Property Maintenance,I,6,0,1
33.784,-118.174,2024,Property Maintenance,I,6,1,1
33.787,-118.185,2024,No type recorded,I,6,0,1
33.801,-118.182,2024,No type recorded,E,6,0,1
33.802,-118.188,2024,Other,I,6,0,1
33.799,-118.188,2024,Habitability,I,6,1,1
33.779,-118.173,2024,No type recorded,I,6,0,2
33.779,-118.168,2024,Other,E,6,0,7
33.787,-118.174,2024,Other,I,6,1,2
33.783,-118.18,2024,Other,E,6,1,8
33.798,-118.189,2024,Other,E,6,1,4
33.78,-118.185,2024,Graffiti,I,6,1,1
33.787,-118.187,2024,Property Maintenance,I,6,0,1
33.789,-118.184,2024,No type recorded,E,6,1,1
33.794,-118.194,2024,Other,I,6,1,4
33.79,-118.192,2024,Other,I,6,1,5
33.781,-118.184,2024,No type recorded,E,6,1,1
33.812,-118.187,2024,Other,E,6,1,2
33.794,-118.181,2024,No type recorded,E,6,1,1
33.79,-118.176,2024,No type recorded,E,6,1,1
33.815,-118.189,2024,Property Maintenance,I,6,0,2
33.786,-118.177,2024,Property Maintenance,E,6,0,4
33.797,-118.193,2024,Habitability,E,6,0,1
33.802,-118.183,2024,Property Maintenance,I,6,0,4
33.779,-118.166,2024,Graffiti,I,6,1,1
33.783,-118.164,2024,Graffiti,I,6,0,1
33.78,-118.177,2024,No type recorded,I,6,0,1
33.779,-118.167,2024,Other,I,6,1,1
33.782,-118.179,2024,No type recorded,I,6,1,1
33.792,-118.182,2024,No type recorded,E,6,1,1
33.801,-118.187,2024,No type recorded,E,6,0,1
33.789,-118.171,2024,Other,I,6,1,1
33.787,-118.169,2024,No type recorded,E,6,0,1
33.784,-118.175,2024,No type recorded,E,6,1,1
33.781,-118.188,2024,Other,E,6,0,2
33.793,-118.187,2024,No type recorded,E,6,0,1
33.78,-118.183,2024,Other,I,6,1,1
33.783,-118.172,2024,Signage,I,6,0,1
